order_id,payment_id,order_amount,currency,order_date,status,payment_method
O-100693,pay_000000693,3499.97,INR,2026-08-23 17:14:00,captured,Wallet
O-100694,pay_000000694,1999.14,INR,2026-08-27 11:43:00,captured,Wallet
O-100695,pay_000000695,3499.36,INR,2026-08-18 15:16:00,captured,Netbanking
O-100696,pay_000000696,499.68,INR,2026-08-17 11:50:00,captured,UPI
O-100697,pay_000000697,4999.25,INR,2026-08-26 19:57:00,captured,Netbanking
O-100698,pay_000000698,899.30,INR,2026-08-26 15:55:00,captured,Card
O-100699,pay_000000699,7500.06,INR,2026-08-21 11:13:00,captured,Wallet
O-100700,pay_000000700,1999.80,INR,2026-08-20 13:12:00,captured,Netbanking
O-100701,pay_000000701,1250.14,INR,2026-08-28 16:29:00,captured,Wallet
O-100702,pay_000000702,12000.29,INR,2026-08-16 15:54:00,captured,Wallet
O-100703,pay_000000703,7500.35,INR,2026-08-15 15:47:00,captured,Card
O-100704,pay_000000704,1250.73,INR,2026-08-15 15:02:00,captured,UPI
O-100705,pay_000000705,12000.50,INR,2026-08-22 10:28:00,captured,Wallet
O-100706,pay_000000706,4999.27,INR,2026-08-17 14:18:00,captured,Card
O-100707,pay_000000707,2000.20,INR,2026-08-26 16:54:00,captured,UPI
O-100708,pay_000000708,4999.23,INR,2026-08-27 14:40:00,captured,UPI
O-100709,pay_000000709,12000.04,INR,2026-08-19 15:48:00,captured,Netbanking
O-100710,pay_000000710,899.79,INR,2026-08-20 09:32:00,captured,Netbanking
O-100711,pay_000000711,7500.79,INR,2026-08-15 14:23:00,captured,Card
O-100712,pay_000000712,1250.42,INR,2026-08-18 17:07:00,captured,Wallet
O-100713,pay_000000713,1999.41,INR,2026-08-20 13:32:00,captured,Wallet
O-100714,pay_000000714,7500.62,INR,2026-08-23 17:53:00,captured,UPI
O-100715,pay_000000715,3499.86,INR,2026-08-26 10:12:00,captured,Wallet
O-100716,pay_000000716,2000.09,INR,2026-08-16 11:17:00,captured,UPI
O-100717,pay_000000717,4999.87,INR,2026-08-23 11:30:00,captured,Netbanking
O-100718,pay_000000718,899.02,INR,2026-08-28 12:53:00,captured,Netbanking
O-100719,pay_000000719,7500.75,INR,2026-08-25 17:53:00,captured,Wallet
O-100720,pay_000000720,1250.33,INR,2026-08-18 16:23:00,captured,Netbanking
O-100721,pay_000000721,2000.58,INR,2026-08-17 18:59:00,captured,Card
O-100722,pay_000000722,1250.30,INR,2026-08-16 09:20:00,captured,Card
O-100723,pay_000000723,12000.90,INR,2026-08-15 19:20:00,captured,Netbanking
O-100724,pay_000000724,499.51,INR,2026-08-22 11:29:00,captured,Netbanking
O-100725,pay_000000725,7500.37,INR,2026-08-27 18:42:00,captured,Card
O-100726,pay_000000726,12000.14,INR,2026-08-19 09:25:00,captured,Card
O-100727,pay_000000727,1999.74,INR,2026-08-23 12:50:00,captured,Netbanking
O-100728,pay_000000728,1999.62,INR,2026-08-20 18:38:00,captured,UPI
O-100729,pay_000000729,4999.47,INR,2026-08-21 14:00:00,captured,Netbanking
O-100730,pay_000000730,7500.94,INR,2026-08-21 16:18:00,captured,Card
O-100731,pay_000000731,899.18,INR,2026-08-18 13:30:00,captured,Netbanking
O-100732,pay_000000732,899.00,INR,2026-08-21 19:58:00,captured,Netbanking
O-100733,pay_000000733,1999.23,INR,2026-08-28 15:18:00,captured,Wallet
O-100734,pay_000000734,12000.94,INR,2026-08-22 12:01:00,captured,UPI
O-100735,pay_000000735,2000.53,INR,2026-08-17 16:58:00,captured,Card
O-100736,pay_000000736,3499.74,INR,2026-08-22 18:27:00,captured,Netbanking
O-100737,pay_000000737,3499.65,INR,2026-08-26 18:01:00,captured,Netbanking
O-100738,pay_000000738,7500.88,INR,2026-08-17 14:10:00,captured,UPI
O-100739,pay_000000739,499.37,INR,2026-08-19 17:40:00,captured,UPI
O-100740,pay_000000740,1250.69,INR,2026-08-20 14:52:00,captured,Netbanking
O-100741,pay_000000741,1250.01,INR,2026-08-17 17:18:00,captured,Netbanking
O-100742,pay_000000742,899.27,INR,2026-08-17 17:14:00,captured,Card
O-100743,pay_000000743,7500.09,INR,2026-08-16 11:59:00,captured,UPI
O-100744,pay_000000744,1250.56,INR,2026-08-24 17:48:00,captured,Netbanking
O-100745,pay_000000745,899.28,INR,2026-08-17 11:44:00,captured,Card
O-100746,pay_000000746,899.09,INR,2026-08-15 16:48:00,captured,Wallet
O-100747,pay_000000747,7500.15,INR,2026-08-19 09:04:00,captured,Netbanking
O-100748,pay_000000748,1999.75,INR,2026-08-18 11:42:00,captured,Netbanking
O-100749,pay_000000749,3499.45,INR,2026-08-17 17:49:00,captured,Card
O-100750,pay_000000750,1999.91,INR,2026-08-18 13:10:00,captured,UPI
O-100751,pay_000000751,12000.90,INR,2026-08-22 14:44:00,captured,Card
O-100752,pay_000000752,1999.65,INR,2026-08-18 15:07:00,captured,Netbanking
O-100753,pay_000000753,7500.97,INR,2026-08-20 13:35:00,captured,UPI
O-100754,pay_000000754,2000.58,INR,2026-08-24 13:43:00,captured,Wallet
O-100755,pay_000000755,1999.08,INR,2026-08-28 16:43:00,captured,Netbanking
O-100756,pay_000000756,4999.56,INR,2026-08-23 19:43:00,captured,UPI
O-100757,pay_000000757,899.46,INR,2026-08-18 14:12:00,captured,Wallet
O-100758,pay_000000758,2000.97,INR,2026-08-26 18:37:00,captured,Netbanking
O-100759,pay_000000759,"₹4,999.62",INR,2026-08-23 13:09:00,captured,Wallet
O-100760,pay_000000760,1999.80,INR,2026-08-17 09:06:00,captured,UPI
O-100761,pay_000000761,1250.48,INR,2026-08-24 19:20:00,captured,Card
O-100762,pay_000000762,12000.98,INR,2026-08-22 16:12:00,captured,Netbanking
O-100763,pay_000000763,12000.43,INR,2026-08-27 17:34:00,captured,UPI
O-100764,pay_000000764,899.49,INR,2026-08-22 14:54:00,captured,Wallet
O-100765,pay_000000765,1250.62,INR,2026-08-21 11:19:00,captured,Wallet
O-100766,pay_000000766,12000.20,INR,2026-08-23 09:25:00,captured,Netbanking
O-100767,pay_000000767,3499.07,INR,2026-08-15 18:02:00,captured,Card
O-100768,pay_000000768,3499.48,INR,2026-08-16 15:22:00,captured,Netbanking
O-100769,pay_000000769,1999.30,INR,2026-08-25 13:37:00,captured,UPI
O-100770,pay_000000770,899.43,INR,2026-08-17 09:34:00,captured,UPI
O-100771,pay_000000771,2000.02,INR,2026-08-26 16:37:00,captured,UPI
O-100772,pay_000000772,3499.73,INR,2026-08-16 16:06:00,captured,Card
O-100773,pay_000000773,1250.78,INR,2026-08-19 14:27:00,captured,Card
O-100774,pay_000000774,2000.33,INR,2026-08-15 13:36:00,captured,Wallet
O-100775,pay_000000775,899.75,INR,2026-08-20 13:04:00,captured,Wallet
O-100776,pay_000000776,2000.64,INR,2026-08-27 13:27:00,captured,Netbanking
O-100777,pay_000000777,12000.23,INR,2026-08-15 19:45:00,captured,Card
O-100778,pay_000000778,2000.81,INR,2026-08-23 18:54:00,captured,Wallet
O-100779,pay_000000779,3499.59,INR,2026-08-17 12:09:00,captured,Netbanking
O-100780,pay_000000780,1999.52,INR,2026-08-19 13:41:00,captured,Card
O-100781,pay_000000781,1999.14,INR,2026-08-17 12:01:00,captured,Card
O-100782,pay_000000782,12000.55,INR,2026-08-21 19:57:00,captured,UPI
O-100783,pay_000000783,2000.35,INR,2026-08-25 17:11:00,captured,UPI
O-100784,pay_000000784,499.10,INR,2026-08-20 18:19:00,captured,UPI
O-100785,pay_000000785,899.50,INR,2026-08-28 11:15:00,captured,UPI
O-100786,pay_000000786,899.30,INR,2026-08-24 10:49:00,captured,Netbanking
O-100787,pay_000000787,1999.54,INR,2026-08-18 11:06:00,captured,Card
O-100788,pay_000000788,2000.75,INR,2026-08-15 16:34:00,captured,Netbanking
O-100789,pay_000000789,1999.35,INR,2026-08-27 11:23:00,captured,Wallet
O-100790,pay_000000790,499.94,INR,2026-08-25 09:44:00,captured,Card
O-100791,pay_000000791,7500.49,INR,2026-08-15 15:59:00,captured,Netbanking
O-100792,pay_000000792,1250.56,INR,2026-08-25 14:56:00,captured,Wallet
O-100793,pay_000000793,7500.60,INR,2026-08-26 15:59:00,captured,Netbanking
O-100794,pay_000000794,2000.64,INR,2026-08-16 14:26:00,captured,Netbanking
O-100795,pay_000000795,1250.80,INR,2026-08-22 19:08:00,captured,UPI
O-100796,pay_000000796,1250.31,INR,2026-08-23 19:48:00,captured,Card
O-100797,pay_000000797,7500.94,INR,2026-08-17 13:11:00,captured,Netbanking
O-100798,pay_000000798,3499.23,INR,2026-08-21 15:53:00,captured,Card
O-100799,pay_000000799,899.59,INR,2026-08-18 13:44:00,captured,Card
O-100800,pay_000000800,899.47,INR,2026-08-17 18:07:00,captured,UPI
O-100801,pay_000000801,7500.15,INR,2026-08-18 12:12:00,captured,Netbanking
O-100802,pay_000000802,4999.26,INR,2026-08-24 12:52:00,captured,Netbanking
O-100803,pay_000000803,4999.18,INR,2026-08-15 13:16:00,captured,Card
O-100804,pay_000000804,499.60,INR,2026-08-17 14:44:00,captured,Wallet
O-100805,pay_000000805,2000.09,INR,2026-08-16 17:03:00,captured,UPI
O-100806,pay_000000806,499.32,INR,2026-08-23 18:24:00,captured,Netbanking
O-100807,pay_000000807,1250.33,INR,2026-08-17 17:31:00,captured,Netbanking
O-100808,pay_000000808,12000.55,INR,2026-08-17 13:07:00,captured,Netbanking
O-100809,pay_000000809,2000.78,INR,2026-08-28 13:33:00,captured,Netbanking
O-100810,pay_000000810,1250.71,INR,2026-08-28 19:40:00,captured,Wallet
O-100811,pay_000000811,1250.04,INR,2026-08-22 13:10:00,captured,Wallet
O-100812,pay_000000812,3499.90,INR,2026-08-23 16:29:00,captured,Wallet
O-100813,pay_000000813,899.26,INR,2026-08-28 13:11:00,captured,Card
O-100814,pay_000000814,1250.53,INR,2026-08-16 12:49:00,captured,Wallet
O-100815,pay_000000815,899.50,INR,2026-08-20 18:59:00,captured,UPI
O-100816,pay_000000816,7500.90,INR,2026-08-25 16:29:00,captured,Netbanking
O-100817,pay_000000817,7500.41,INR,2026-08-26 18:08:00,captured,Card
O-100818,pay_000000818,899.70,INR,2026-08-24 15:05:00,captured,Wallet
O-100819,pay_000000819,899.02,INR,2026-08-28 12:10:00,captured,Wallet
O-100820,pay_000000820,2000.62,INR,2026-08-27 15:47:00,captured,Netbanking
O-100821,pay_000000821,899.47,INR,2026-08-23 12:31:00,captured,Wallet
O-100822,pay_000000822,899.96,INR,2026-08-21 14:39:00,captured,Card
O-100823,pay_000000823,12000.43,INR,2026-08-22 19:14:00,captured,Card
O-100824,pay_000000824,2000.59,INR,2026-08-21 10:58:00,captured,Netbanking
O-100825,pay_000000825,499.70,INR,2026-08-16 09:32:00,captured,UPI
O-100826,pay_000000826,2000.45,INR,2026-08-19 18:05:00,captured,UPI
O-100827,pay_000000827,899.53,INR,2026-08-26 13:20:00,captured,Wallet
O-100828,pay_000000828,1250.27,INR,2026-08-17 10:47:00,captured,Netbanking
O-100829,pay_000000829,4999.14,INR,2026-08-15 11:41:00,captured,Wallet
O-100830,pay_000000830,3499.88,INR,2026-08-25 19:25:00,captured,Netbanking
O-100831,pay_000000831,899.02,INR,2026-08-26 12:54:00,captured,UPI
O-100832,pay_000000832,4999.80,INR,2026-08-28 17:12:00,captured,UPI
O-100833,pay_000000833,4999.02,INR,2026-08-16 11:57:00,captured,Card
O-100834,pay_000000834,7500.02,INR,2026-08-28 16:37:00,captured,Card
O-100835,pay_000000835,3499.01,INR,2026-08-16 19:54:00,captured,Wallet
O-100836,pay_000000836,7500.51,INR,2026-08-22 17:37:00,captured,Wallet
O-100837,pay_000000837,4999.73,INR,2026-08-20 17:04:00,captured,Netbanking
O-100838,pay_000000838,899.63,INR,2026-08-24 19:22:00,captured,Wallet
O-100839,pay_000000839,1999.60,INR,2026-08-20 16:14:00,captured,Card
O-100840,pay_000000840,2000.92,INR,2026-08-26 15:26:00,captured,Netbanking
O-100841,pay_000000841,2000.88,INR,2026-08-26 10:42:00,captured,Wallet
O-100842,pay_000000842,4999.63,INR,2026-08-19 12:13:00,captured,UPI
O-100843,pay_000000843,3499.86,INR,2026-08-17 11:52:00,captured,UPI
O-100844,pay_000000844,1999.15,INR,2026-08-23 12:31:00,captured,Netbanking
O-100845,pay_000000845,12000.34,INR,2026-08-17 17:38:00,captured,UPI
O-100846,pay_000000846,899.13,INR,2026-08-27 18:39:00,captured,UPI
O-100847,pay_000000847,1250.80,INR,2026-08-16 12:58:00,captured,Netbanking
O-100848,pay_000000848,12000.63,INR,2026-08-26 10:09:00,captured,Netbanking
O-100849,pay_000000849,4999.98,INR,2026-08-27 09:15:00,captured,Wallet
O-100850,pay_000000850,2000.47,INR,2026-08-26 15:23:00,captured,Card
O-100851,pay_000000851,4999.52,INR,2026-08-21 16:54:00,captured,Netbanking
O-100852,pay_000000852,12000.08,INR,2026-08-16 14:20:00,captured,Card
O-100853,pay_000000853,1250.73,INR,2026-08-15 19:45:00,captured,Netbanking
O-100854,pay_000000854,3499.44,INR,2026-08-15 13:57:00,captured,Card
O-100855,pay_000000855,12000.79,INR,2026-08-27 18:41:00,captured,Wallet
O-100856,pay_000000856,2000.10,INR,2026-08-15 17:21:00,captured,Wallet
O-100857,pay_000000857,1999.11,INR,2026-08-23 17:19:00,captured,Netbanking
O-100858,pay_000000858,12000.75,INR,2026-08-19 12:53:00,captured,Netbanking
O-100859,pay_000000859,12000.45,INR,2026-08-16 09:48:00,captured,UPI
O-100860,pay_000000860,7500.43,INR,2026-08-18 18:36:00,captured,Card
O-100861,pay_000000861,899.41,INR,2026-08-23 18:12:00,captured,Netbanking
O-100862,pay_000000862,4999.10,INR,2026-08-16 09:27:00,captured,Card
O-100863,pay_000000863,12000.51,INR,2026-08-24 17:33:00,captured,Wallet
O-100864,pay_000000864,1250.18,INR,2026-08-23 11:31:00,captured,Wallet
O-100865,pay_000000865,7500.04,INR,2026-08-26 11:35:00,captured,Netbanking
O-100866,pay_000000866,899.47,INR,2026-08-24 13:02:00,captured,UPI
O-100867,pay_000000867,7500.03,INR,2026-08-27 11:09:00,captured,Wallet
O-100868,pay_000000868,1999.23,INR,2026-08-28 16:00:00,captured,UPI
O-100869,pay_000000869,4999.61,INR,2026-08-24 13:36:00,captured,Wallet
O-100870,pay_000000870,1250.64,INR,2026-08-25 16:48:00,captured,Wallet
O-100871,pay_000000871,4999.29,INR,2026-08-21 14:34:00,captured,UPI
O-100872,pay_000000872,899.21,INR,2026-08-26 09:36:00,captured,Netbanking
O-100873,pay_000000873,12000.73,INR,2026-08-27 09:36:00,captured,Card
O-100874,pay_000000874,899.84,INR,2026-08-23 11:01:00,captured,Netbanking
O-100875,pay_000000875,899.68,INR,2026-08-24 14:25:00,captured,UPI
O-100876,pay_000000876,1250.53,INR,2026-08-15 17:20:00,captured,Wallet
O-100877,pay_000000877,12000.21,INR,2026-08-19 11:11:00,captured,Netbanking
O-100878,pay_000000878,3499.23,INR,2026-08-15 09:19:00,captured,Wallet
O-100879,pay_000000879,4999.15,INR,2026-08-15 12:15:00,captured,Card
O-100880,pay_000000880,499.40,INR,2026-08-22 17:26:00,captured,UPI
O-100881,pay_000000881,499.34,INR,2026-08-23 18:43:00,captured,UPI
O-100882,pay_000000882,4999.57,INR,2026-08-16 19:32:00,captured,Card
O-100883,pay_000000883,1999.68,INR,2026-08-21 17:28:00,captured,UPI
O-100884,pay_000000884,1250.00,INR,2026-08-15 16:17:00,captured,Netbanking
O-100885,pay_000000885,1999.74,INR,2026-08-28 17:18:00,captured,UPI
O-100886,pay_000000886,2000.11,INR,2026-08-21 10:53:00,captured,Card
O-100887,pay_000000887,1999.78,INR,2026-08-23 14:56:00,captured,Netbanking
O-100888,pay_000000888,3499.43,INR,2026-08-18 16:38:00,captured,Netbanking
O-100889,pay_000000889,7500.00,INR,2026-08-15 19:11:00,captured,Wallet
O-100890,pay_000000890,12000.10,INR,2026-08-27 19:41:00,captured,UPI
O-100891,pay_000000891,3499.48,INR,2026-08-28 18:22:00,captured,Wallet
O-100892,pay_000000892,3499.24,INR,2026-08-22 09:14:00,captured,UPI
O-100893,pay_000000893,2000.91,INR,2026-08-18 12:31:00,captured,Netbanking
O-100894,pay_000000894,1999.81,INR,2026-08-21 10:55:00,captured,Netbanking
O-100895,pay_000000895,1250.95,INR,2026-08-16 11:16:00,captured,Card
O-100896,pay_000000896,12000.78,INR,2026-08-19 19:35:00,captured,Wallet
O-100897,pay_000000897,4999.52,INR,2026-08-19 10:43:00,captured,Wallet
O-100898,pay_000000898,1999.06,INR,2026-08-19 15:34:00,captured,Wallet
O-100899,pay_000000899,899.73,INR,2026-08-27 09:47:00,captured,Card
O-100900,pay_000000900,1999.25,INR,2026-08-17 14:19:00,captured,UPI
O-100901,pay_000000901,3499.32,INR,2026-08-18 10:30:00,captured,Card
O-100902,pay_000000902,12000.30,INR,2026-08-16 18:39:00,captured,Wallet
O-100903,pay_000000903,899.07,INR,2026-08-15 15:20:00,captured,UPI
O-100904,pay_000000904,2000.78,INR,2026-08-25 15:04:00,captured,UPI
O-100905,pay_000000905,4999.51,INR,2026-08-16 18:48:00,captured,Wallet
O-100906,pay_000000906,7500.49,INR,2026-08-22 15:56:00,captured,UPI
O-100907,pay_000000907,899.01,INR,2026-08-24 10:37:00,captured,Card
O-100908,pay_000000908,4999.61,INR,2026-08-26 18:28:00,captured,Card
O-100909,pay_000000909,2000.74,INR,2026-08-21 17:41:00,captured,Netbanking
O-100910,pay_000000910,1250.60,INR,2026-08-19 18:21:00,captured,Netbanking
O-100911,pay_000000911,1999.64,INR,2026-08-28 17:54:00,captured,UPI
O-100912,pay_000000912,1999.08,INR,2026-08-20 12:42:00,captured,Wallet
O-100913,pay_000000913,2000.53,INR,2026-08-20 11:06:00,captured,Wallet
O-100914,pay_000000914,499.81,INR,2026-08-18 12:29:00,captured,Card
O-100915,pay_000000915,4999.23,INR,2026-08-28 09:23:00,captured,UPI
O-100916,pay_000000916,1250.37,INR,2026-08-22 12:40:00,captured,Netbanking
O-100917,pay_000000917,2000.22,INR,2026-08-18 13:46:00,captured,Card
O-100918,pay_000000918,1999.02,INR,2026-08-17 13:58:00,captured,UPI
O-100919,pay_000000919,1999.39,INR,2026-08-22 12:23:00,captured,Netbanking
O-100920,pay_000000920,899.15,INR,2026-08-17 11:50:00,captured,Card
O-100921,pay_000000921,3499.76,INR,2026-08-21 19:15:00,captured,UPI
O-100922,pay_000000922,1250.41,INR,2026-08-18 09:40:00,captured,Netbanking
O-100923,pay_000000923,1999.93,INR,2026-08-16 16:50:00,captured,UPI
O-100924,pay_000000924,7500.66,INR,2026-08-22 11:20:00,captured,Netbanking
O-100925,pay_000000925,2000.74,INR,2026-08-21 19:58:00,captured,UPI
O-100926,pay_000000926,1999.39,INR,2026-08-21 15:36:00,captured,Card
O-100927,pay_000000927,899.37,INR,2026-08-22 17:22:00,captured,UPI
O-100928,pay_000000928,7500.59,INR,2026-08-21 15:23:00,captured,Wallet
O-100929,pay_000000929,7500.29,INR,2026-08-19 19:04:00,captured,Netbanking
O-100930,pay_000000930,2000.29,INR,2026-08-16 10:04:00,captured,UPI
O-100931,pay_000000931,2000.95,INR,2026-08-28 19:54:00,captured,Netbanking
O-100932,pay_000000932,12000.33,INR,2026-08-15 13:18:00,captured,Netbanking
O-100933,pay_000000933,499.60,INR,2026-08-25 17:48:00,captured,Card
O-100934,pay_000000934,7500.29,INR,2026-08-23 18:50:00,captured,Wallet
O-100935,pay_000000935,1999.54,INR,2026-08-27 15:13:00,captured,Wallet
O-100936,pay_000000936,1250.73,INR,2026-08-28 11:19:00,captured,UPI
O-100937,pay_000000937,4999.54,INR,2026-08-25 15:48:00,captured,Netbanking
O-100938,pay_000000938,3499.72,INR,2026-08-25 18:58:00,captured,Wallet
O-100939,pay_000000939,899.68,INR,2026-08-21 12:30:00,captured,Netbanking
O-100940,pay_000000940,1250.13,INR,2026-08-25 17:11:00,captured,UPI
O-100941,pay_000000941,1250.25,INR,2026-08-16 15:18:00,captured,Card
O-100942,pay_000000942,499.47,INR,2026-08-23 09:10:00,captured,Netbanking
O-100943,pay_000000943,899.16,INR,2026-08-23 15:30:00,captured,UPI
O-100944,pay_000000944,4999.90,INR,2026-08-25 16:10:00,captured,Netbanking
O-100945,pay_000000945,1999.00,INR,2026-08-17 16:04:00,captured,Wallet
O-100946,pay_000000946,7500.58,INR,2026-08-22 18:02:00,captured,UPI
O-100947,pay_000000947,4999.78,INR,2026-08-28 11:26:00,captured,Card
O-100948,pay_000000948,7500.49,INR,2026-08-25 11:44:00,captured,UPI
O-100949,pay_000000949,2000.80,INR,2026-08-23 13:42:00,captured,UPI
O-100950,pay_000000950,4999.97,INR,2026-08-23 10:23:00,captured,UPI
O-100951,pay_000000951,7500.21,INR,2026-08-19 12:32:00,captured,UPI
O-100952,pay_000000952,3499.95,INR,2026-08-21 12:25:00,captured,UPI
O-100953,pay_000000953,7500.62,INR,2026-08-22 10:05:00,captured,Card
O-100954,pay_000000954,2000.20,INR,2026-08-17 09:38:00,captured,UPI
O-100955,pay_000000955,899.85,INR,2026-08-27 09:43:00,captured,Netbanking
O-100956,pay_000000956,499.86,INR,2026-08-23 12:28:00,captured,UPI
O-100957,pay_000000957,4999.88,INR,2026-08-19 16:03:00,captured,UPI
O-100958,pay_000000958,1999.47,INR,2026-08-18 12:05:00,captured,UPI
O-100959,pay_000000959,1999.12,INR,2026-08-27 19:10:00,captured,Card
O-100960,pay_000000960,12000.80,INR,2026-08-18 18:13:00,captured,Wallet
O-100961,pay_000000961,899.45,INR,2026-08-20 11:00:00,captured,Netbanking
O-100962,pay_000000962,899.84,INR,2026-08-28 13:41:00,captured,Netbanking
O-100963,pay_000000963,7500.13,INR,2026-08-26 17:50:00,captured,Card
O-100964,pay_000000964,4999.86,INR,2026-08-27 11:21:00,captured,Card
O-100965,pay_000000965,899.42,INR,2026-08-15 18:58:00,captured,Wallet
O-100966,pay_000000966,499.78,INR,2026-08-27 10:19:00,captured,Card
O-100967,pay_000000967,499.17,INR,2026-08-20 16:18:00,captured,Card
O-100968,pay_000000968,1999.92,INR,2026-08-24 16:47:00,captured,Netbanking
O-100969,pay_000000969,12000.53,INR,2026-08-25 13:48:00,captured,UPI
O-100970,pay_000000970,1999.69,INR,2026-08-15 19:15:00,captured,Card
O-100971,pay_000000971,1250.56,INR,2026-08-25 09:04:00,captured,Wallet
O-100972,pay_000000972,1250.26,INR,2026-08-17 10:11:00,captured,Card
O-100973,pay_000000973,1250.92,INR,2026-08-18 12:27:00,captured,Card
O-100974,pay_000000974,2000.61,INR,2026-08-16 14:25:00,captured,Wallet
O-100975,pay_000000975,4999.54,INR,2026-08-28 10:48:00,captured,Netbanking
O-100976,pay_000000976,4999.59,INR,2026-08-19 16:18:00,captured,Wallet
O-100977,pay_000000977,1250.91,INR,2026-08-22 12:09:00,captured,Card
O-100978,pay_000000978,4999.53,INR,2026-08-21 14:24:00,captured,Wallet
O-100979,pay_000000979,499.15,INR,2026-08-21 18:10:00,captured,Card
O-100980,pay_000000980,3499.89,INR,2026-08-15 19:24:00,captured,Wallet
O-100981,pay_000000981,3499.80,INR,2026-08-26 19:01:00,captured,Card
O-100982,pay_000000982,1999.77,INR,2026-08-24 19:53:00,captured,Card
O-100983,pay_000000983,4999.90,INR,2026-08-24 10:33:00,captured,Card
O-100984,pay_000000984,2000.88,INR,2026-08-19 17:34:00,captured,Wallet
O-100985,pay_000000985,899.81,INR,2026-08-24 14:52:00,captured,Card
O-100986,pay_000000986,1250.62,INR,2026-08-15 10:04:00,captured,Wallet
O-100987,pay_000000987,1250.22,INR,2026-08-20 11:45:00,captured,Card
O-100988,pay_000000988,1999.23,INR,2026-08-18 09:47:00,captured,Card
O-100989,pay_000000989,899.81,INR,2026-08-17 10:18:00,captured,UPI
O-100990,pay_000000990,499.74,INR,2026-08-18 16:31:00,captured,UPI
O-100991,pay_000000991,499.12,INR,2026-08-18 17:50:00,captured,UPI
O-100992,pay_000000992,7500.60,INR,2026-08-27 14:38:00,captured,Wallet
O-100993,pay_000000993,1999.46,INR,2026-08-25 15:24:00,captured,UPI
O-100994,pay_000000994,499.58,INR,2026-08-28 15:46:00,captured,Card
O-100995,pay_000000995,3499.57,INR,2026-08-24 19:42:00,captured,Wallet
O-100996,pay_000000996,3499.05,INR,2026-08-27 14:43:00,captured,Wallet
O-100997,pay_000000997,4999.60,INR,2026-08-25 10:46:00,captured,Wallet
O-100998,pay_000000998,12000.73,INR,2026-08-27 17:02:00,captured,Card
O-100999,pay_000000999,1250.57,INR,2026-08-16 16:42:00,captured,Card
